geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lng,geolocation_lat,
6609,"jandira","SP",-46.910862417239215,-23.534829424456454,
5713,"sao paulo","SP",-46.72998537010217,-23.627321486814033,
4904,"sao paulo","SP",-46.7399918551272,-23.673038155144578,
3378,"sao paulo","SP",-46.545349725229386,-23.570007956979637,
3265,"sao paulo","SP",-46.540632844855416,-23.594203582289815,
11662,"caraguatatuba","SP",-45.39051050223848,-23.619877565119946,
7700,"caieiras","SP",-46.74052711699491,-23.363672085989876,
6675,"itapevi","SP",-46.97058652285942,-23.545878332448808,
5505,"sao paulo","SP",-46.708709725373595,-23.565501417998643,
3877,"sao paulo","SP",-46.491980352935066,-23.513476036705036,
3589,"sao paulo","SP",-46.48873261656761,-23.5531719111893,
6715,"cotia","SP",-46.869355373009824,-23.61561727116502,
4206,"sao paulo","SP",-46.60532409103238,-23.574381653067107,
3608,"sao paulo","SP",-46.54403488703906,-23.516299959201334,
3564,"sao paulo","SP",-46.497580438802004,-23.534212389953254,
13977,"itapira","SP",-46.83661124535987,-22.448642229350508,
13189,"hortolandia","SP",-47.233732488166766,-22.876707271231005,
5683,"sao paulo","SP",-46.70857322690282,-23.607483454065445,
4289,"sao paulo","SP",-46.61493752622772,-23.612017033585296,
4023,"sao paulo","SP",-46.64244371579431,-23.5952513119626,
3712,"sao paulo","SP",-46.5426843738531,-23.510907355819683,
3759,"sao paulo","SP",-46.491426580983514,-23.49948513763132,
3437,"sao paulo","SP",-46.527625655288794,-23.556484519014354,
3336,"são paulo","SP",-46.56408978934158,-23.553018671100507,
2975,"sao paulo","SP",-46.71072823535693,-23.47685159755326,
2541,"sao paulo","SP",-46.65482957063305,-23.48463990813089,
2179,"sao paulo","SP",-46.56863248459232,-23.520153877315543,
1502,"são paulo","SP",-46.63552025265517,-23.55467350531036,
1104,"são paulo","SP",-46.62963536441802,-23.535008864273806,
7244,"guarulhos","SP",-46.41687345767213,-23.44691461143173,
6763,"taboão da serra","SP",-46.76187789133824,-23.613246513185963,
1156,"sao paulo","SP",-46.663429368861436,-23.530860398003338,
3870,"sao paulo","SP",-46.48788366238776,-23.507409707468213,
3221,"sao paulo","SP",-46.54554615035181,-23.592801121024483,
1211,"sao paulo","SP",-46.65092493228112,-23.536476376911516,
2120,"sao paulo","SP",-46.594217747359366,-23.510416629107844,
2131,"sao paulo","SP",-46.581892636722,-23.502764907537937,
13082,"campinas","SP",-47.11529487829648,-22.848310361648064,
9163,"santo andre","SP",-46.47029945863708,-23.763309890371264,
5651,"sao paulo","SP",-46.72516308150328,-23.604976170817082,
4737,"sao paulo","SP",-46.696318983899836,-23.645758505135884,
4232,"sao paulo","SP",-46.593177958701496,-23.61665070593087,
3068,"sao paulo","SP",-46.56762247403209,-23.536472008598338,
1042,"sao paulo","SP",-46.640515568959614,-23.54472059810152,
5078,"são paulo","SP",-46.71669685999764,-23.52460136320206,
3891,"sao paulo","SP",-46.48996076533555,-23.511825754371287,
2268,"sao paulo","SP",-46.59313326602805,-23.469921450458767,
2079,"sao paulo","SP",-46.60488920413754,-23.499064581741553,
1028,"sao paulo","SP",-46.6320595335853,-23.53624171663104,
3109,"sao paulo","SP",-46.59712491825844,-23.57335726672054,
1134,"sao paulo","SP",-46.6531159131789,-23.51867680707737,
7121,"guarulhos","SP",-46.52433914141034,-23.447642008050078,
6673,"itapevi","SP",-46.911946500000006,-23.554944,
1505,"sao paulo","SP",-46.632294031363614,-23.555379489035733,
1037,"sao paulo","SP",-46.63791575103784,-23.54519873979251,
5448,"sao paulo","SP",-46.6999119528247,-23.54652,
3183,"sao paulo","SP",-46.587222,-23.562009000000003,
1129,"sao paulo","SP",-46.64743213627446,-23.524372634196986,
6858,"itapecerica da serra","SP",-46.825252802559355,-23.703939428360595,
5022,"sao paulo","SP",-46.689437305051555,-23.53647224656702,
4555,"sao paulo","SP",-46.68343956480468,-23.620916943937893,
3141,"sao paulo","SP",-46.57800636150384,-23.58891111019098,
5880,"sao paulo","SP",-46.78715191326677,-23.687094384124876,
5863,"sao paulo","SP",-46.76566491672922,-23.67328288343239,
5409,"são paulo","SP",-46.67407865875127,-23.55961130169083,
5023,"sao paulo","SP",-46.68282672716261,-23.527188387183287,
3714,"sao paulo","SP",-46.53987683458362,-23.50577462170351,
3707,"sao paulo","SP",-46.542844927837734,-23.5065613411045,
1121,"sao paulo","SP",-46.63615157423974,-23.53033576824974,
5371,"sao paulo","SP",-46.754948404524214,-23.58408113849616,
5223,"são paulo","SP",-46.747073436436054,-23.410651588954916,
5017,"sao paulo","SP",-46.6787664476888,-23.537309857060443,
9611,"sao bernardo do campo","SP",-46.57029865696226,-23.662095747157927,
6050,"osasco","SP",-46.788711280743215,-23.560094588118197,
5240,"sao paulo","SP",-46.764423314184306,-23.43007833527612,
4660,"sao paulo","SP",-46.67795379629512,-23.67052348765075,
3649,"sao paulo","SP",-46.52493187330482,-23.530063389953256,
4310,"sao paulo","SP",-46.63873155107043,-23.632667528997672,
5741,"sao paulo","SP",-46.748028472896394,-23.60932952426973,
5407,"sao paulo","SP",-46.695066625395214,-23.568759823160825,
5269,"sao paulo","SP",-46.78939393882889,-23.432874574417994,
4111,"sao paulo","SP",-46.63005996545161,-23.585286464437996,
4081,"sao paulo","SP",-46.66514468650818,-23.607604886202346,
4231,"sao paulo","SP",-46.59517407102645,-23.606176637072313,
2240,"sao paulo","SP",-46.60355427560733,-23.479544619481803,
6310,"carapicuiba","SP",-46.84231307534524,-23.519868154850297,
4365,"sao paulo","SP",-46.64249582575024,-23.674817849127937,
1427,"sao paulo","SP",-46.65952059824575,-23.574982369409692,
4210,"sao paulo","SP",-46.60406807216228,-23.58551747100232,
2168,"sao paulo","SP",-46.57970414962962,-23.52218624279628,
1536,"são paulo","SP",-46.62453130154659,-23.57381119539499,
5798,"sao paulo","SP",-46.76437472078599,-23.656850905909188,
5640,"sao paulo","SP",-46.739769338882816,-23.620775500692492,
4615,"sao paulo","SP",-46.66673901679266,-23.62347961809682,
3571,"são paulo","SP",-46.48307054287615,-23.566755080212356,
3231,"são paulo","SP",-46.658499439206025,-23.650802466270466,
1429,"são paulo","SP",-46.66351199901904,-23.57482409963074,
5398,"sao paulo","SP",-46.778219148339666,-23.572568740071755,
3445,"sao paulo","SP",-46.52725781903174,-23.55029848043738,
2066,"sao paulo","SP",-46.60842611573089,-23.508422088262428,
7417,"aruja","SP",-46.337201648352426,-23.40384854462438,
6132,"osasco","SP",-46.79833964141034,-23.55380664723873,
5618,"são paulo","SP",-46.72329516397398,-23.58861784636656,
5594,"sao paulo","SP",-46.7443008642094,-23.584732611509956,
5083,"são paulo","SP",-46.71559827200066,-23.532766679987308,
2230,"sao paulo","SP",-46.56272962492604,-23.483760802747014,
1018,"sao paulo","SP",-46.63375643672454,-23.55184617707312,
5177,"são paulo","SP",-46.751708090339896,-23.46979002331352,
3695,"sao paulo","SP",-46.498214483207335,-23.520381611431723,
3212,"sao paulo","SP",-46.558578787812344,-23.60318941687345,
2536,"são paulo","SP",-46.64623500458763,-23.496787078279112,
2311,"sao paulo","SP",-46.601406466414694,-23.468470616711848,
1210,"sao paulo","SP",-46.64242852914191,-23.539996822926877,
5049,"sao paulo","SP",-46.70058569785387,-23.529748618822726,
3142,"sao paulo","SP",-46.577009137659424,-23.591377708292498,
2753,"sao paulo","SP",-46.68314173688614,-23.491600606440056,
2081,"sao paulo","SP",-46.60348379003407,-23.49581250152921,
1290,"são paulo","SP",-46.657748702752585,-23.54096134139296,
5712,"sao paulo","SP",-46.730657043498866,-23.620829075820655,
4358,"sao paulo","SP",-46.65942470759969,-23.64074013797834,
3974,"sao paulo","SP",-46.48497056356392,-23.614523654452093,
2366,"sao paulo","SP",-46.59274706836847,-23.431597661628395,
1510,"sao paulo","SP",-46.63353748251487,-23.55618366388715,
7424,"aruja","SP",-46.30937039275994,-23.332122100233036,
6526,"santana de parnaiba","SP",-46.9279001472177,-23.430635350890622,
1242,"sao paulo","SP",-46.659234221622704,-23.54603669248079,
6626,"jandira","SP",-46.916430510113344,-23.543570554798478,
2341,"sao paulo","SP",-46.616883936976215,-23.469038932726072,
1313,"sao paulo","SP",-46.648578567718864,-23.55479461449014,
7862,"franco da rocha","SP",-46.73847758043611,-23.329045239963495,
5388,"sao paulo","SP",-46.766093134955284,-23.569620741049313,
4446,"sao paulo","SP",-46.68124880322003,-23.685441066333894,
3123,"são paulo","SP",-46.595039447859094,-23.569673579192106,
1504,"sao paulo","SP",-46.63965284055625,-23.56575727477062,
4171,"sao paulo","SP",-46.612188911189314,-23.637520906745902,
2956,"sao paulo","SP",-46.72280826810551,-23.466422546482818,
2078,"sao paulo","SP",-46.59489719248079,-23.503246512349254,
6703,"cotia","SP",-46.9096087492851,-23.59406672232271,
5452,"sao paulo","SP",-46.705665479312216,-23.540836567863103,
5162,"são paulo","SP",-46.756096465029714,-23.47149974049282,
3963,"são paulo","SP",-46.478648834987666,-23.610132314732567,
5396,"sao paulo","SP",-46.77553318013155,-23.572048253678798,
5127,"sao paulo","SP",-46.73684846710717,-23.498058018033408,
4760,"são paulo","SP",-46.71127437525577,-23.666717625767326,
4010,"sao paulo","SP",-46.64103133334289,-23.577962249235387,
3572,"sao paulo","SP",-46.49019794412511,-23.575280949873317,
3191,"sao paulo","SP",-46.571764442408664,-23.569905991949913,
1232,"sao paulo","SP",-46.65963589563741,-23.533983513185966,
7025,"guarulhos","SP",-46.54561581884079,-23.481645789600847,
4546,"sao paulo","SP",-46.680861363581315,-23.597977631686824,
2940,"sao paulo","SP",-46.72074414963425,-23.48206292088122,
7434,"aruja","SP",-46.29325820082342,-23.42298456245951,
5281,"sao paulo","SP",-46.77710366363726,-23.432737290921597,
4581,"sao paulo","SP",-46.684655936724525,-23.620883280050734,
2675,"são paulo","SP",-46.67450666680134,-23.455215230365265,
1206,"sao paulo","SP",-46.64186826712456,-23.53708956174626,
6856,"itapecerica da serra","SP",-46.801231402839655,-23.694498271534002,
4803,"sao paulo","SP",-46.71380701337416,-23.71620652879287,
4460,"sao paulo","SP",-46.67476425349105,-23.69210273403488,
3210,"sao paulo","SP",-46.54908781571352,-23.601201453517177,
1537,"sao paulo","SP",-46.62221127211622,-23.57005730474925,
6754,"taboão da serra","SP",-46.756923375382314,-23.608021368861426,
4884,"são paulo","SP",-46.70551269317329,-23.821159892867442,
7195,"guarulhos","SP",-46.50892116180967,-23.443761520399335,
3308,"sao paulo","SP",-46.57055181207818,-23.541225779069784,
6480,"barueri","SP",-46.85551053744682,-23.48801831246201,
5657,"são paulo","SP",-46.7188069977783,-23.624700286427384,
5360,"são paulo","SP",-46.74551096710719,-23.56685381848347,
3931,"sao paulo","SP",-46.496151,-23.580755528449412,
7160,"guarulhos","SP",-46.44863306411219,-23.4131582828207,
5512,"sao paulo","SP",-46.725129048294576,-23.586862786459935,
4269,"sao paulo","SP",-46.61193282514858,-23.59959487538231,
4067,"sao paulo","SP",-46.65486539217496,-23.618178670552254,
5158,"sao paulo","SP",-46.75773428711987,-23.4890448373536,
4850,"sao paulo","SP",-46.67685045406543,-23.749669729384326,
24350,"niteroi","RJ",-43.06103789709287,-22.937959875419743,
13370,"rafard","SP",-47.531833319883,-23.021187221630466,
13308,"itu","SP",-47.333980787523906,-23.382012248946936,
15763,"aspasia","SP",-50.729270432357474,-20.16002962300603,
14071,"ribeirao preto","SP",-47.79854877976227,-21.10868625895892,
13313,"itu","SP",-47.31709823299101,-23.250942418546895,
23915,"angra dos reis","RJ",-44.23125470757551,-23.003510042397746,
22795,"rio de janeiro","RJ",-43.46749403427779,-23.01958058338634,
18681,"lencois paulista","SP",-48.79005250520945,-22.597826037730552,
18670,"areiópolis","SP",-48.66536891779858,-22.67471202111277,
17350,"igaracu do tiete","SP",-48.567899948147065,-22.51764022967605,
7951,"francisco morato","SP",-46.73252538084264,-23.27235985033387,
24400,"sao goncalo","RJ",-43.04547527635864,-22.822657273441827,
14840,"guariba","SP",-48.22827650572931,-21.364703587959564,
8320,"são paulo","SP",-46.47195150874256,-23.628699366639733,
21321,"rio de janeiro","RJ",-43.34314858237672,-22.896191124646354,
13568,"são carlos","SP",-47.86828626632843,-21.99713293986425,
8556,"poa","SP",-46.345674484191164,-23.51187002583717,
3146,"sao paulo","SP",-46.57751392339433,-23.592224096024058,
2533,"são paulo","SP",-46.65298426158464,-23.499018859282135,
1541,"sao paulo","SP",-46.61751061558667,-23.571731608661757,
13140,"paulínia","SP",-47.15382316097297,-22.769893142102834,
12330,"jacareí","SP",-46.03867371375816,-23.292237523665012,
12223,"sao jose dos campos","SP",-45.82353101304174,-23.17640718512321,
1547,"sao paulo","SP",-46.62592091035259,-23.582211485429042,
6086,"osasco","SP",-46.7808427672688,-23.537705656413994,
4564,"sao paulo","SP",-46.69070404731955,-23.608331601996657,
3980,"sao paulo","SP",-46.510310240378374,-23.61491362747433,
2019,"são paulo","SP",-46.63097195337295,-23.499199445467102,
11350,"sao vicente","SP",-46.41386512459962,-23.94643310109851,
5823,"sao paulo","SP",-46.748564999999985,-23.664726,
3969,"sao paulo","SP",-46.48987663266777,-23.608022982514854,
12530,"cunha","SP",-44.95856138537201,-23.07561253755359,
12350,"igarata","SP",-46.15808470854209,-23.203605541996655,
7428,"aruja","SP",-46.33175603307522,-23.405176266369295,
5429,"sao paulo","SP",-46.699161988891504,-23.563358947544568,
6793,"taboao da serra","SP",-46.75265774999998,-23.607693000000005,
6340,"carapicuiba","SP",-46.823001249497935,-23.567648875251038,
6412,"barueri","SP",-46.882423021120395,-23.496822097158635,
3715,"sao paulo","SP",-46.53542612515346,-23.506438695335312,
6386,"carapicuiba","SP",-46.83886242474005,-23.52939682266054,
6130,"osasco","SP",-46.79795193894624,-23.558176812106836,
2538,"sao paulo","SP",-46.654071951843754,-23.497405805441726,
1202,"são paulo","SP",-46.650476660568934,-23.530852057735544,
2566,"sao paulo","SP",-46.66639544532288,-23.483342996393315,
1318,"sao paulo","SP",-46.639553016612446,-23.555771764343227,
4765,"sao paulo","SP",-46.71034226741302,-23.67434956757464,
3623,"sao paulo","SP",-46.515633459201325,-23.519148736886137,
7853,"franco da rocha","SP",-46.71482068136602,-23.325286560004074,
7171,"guarulhos","SP",-46.43476317346645,-23.425769598389977,
4764,"sao paulo","SP",-46.715525119626044,-23.672770763258086,
4214,"sao paulo","SP",-46.59934812753187,-23.593651292255757,
9640,"sao bernardo do campo","SP",-46.57497322009348,-23.655662474897458,
6835,"embu das artes","SP",-46.852353056946555,-23.671882056905776,
11704,"praia grande","SP",-46.47438896913461,-24.028763449861994,
4116,"sao paulo","SP",-46.62861856341971,-23.593245066333893,
5302,"são paulo","SP",-46.72572738372085,-23.52902131724272,
4303,"sao paulo","SP",-46.63653429433323,-23.623630177073128,
4905,"são paulo","SP",-46.75357956633388,-23.675863631138558,
4858,"sao paulo","SP",-46.717972417710165,-23.773083296699166,
7231,"guarulhos","SP",-46.464567186652424,-23.46070133305442,
4051,"sao paulo","SP",-46.64472700185314,-23.60803780716446,
6780,"taboao da serra","SP",-46.79014872401623,-23.62516519307262,
13860,"aguai","SP",-46.977830014679114,-22.046760162907468,
8940,"biritiba-mirim","SP",-46.02232340527538,-23.542436354146094,
8011,"sao paulo","SP",-46.44640971288012,-23.494650862888825,
4387,"sao paulo","SP",-46.65266956035766,-23.666815799814945,
3816,"sao paulo","SP",-46.48717254094289,-23.487440364418035,
5133,"são paulo","SP",-46.74375199570081,-23.48916225644876,
4143,"sao paulo","SP",-46.636543026920215,-23.614110575913177,
13142,"paulinia","SP",-47.1724455422661,-22.77895827473585,
13012,"campinas","SP",-47.05780229162038,-22.90849077089919,
4154,"sao paulo","SP",-46.62239843672454,-23.629537687200678,
3734,"sao paulo","SP",-46.52593086667923,-23.506605880118066,
9581,"sao caetano do sul","SP",-46.57968844976627,-23.63164273327946,
6787,"taboao da serra","SP",-46.80234494621536,-23.628767120136878,
6485,"barueri","SP",-46.84834422438412,-23.482966264222185,
5773,"sao paulo","SP",-46.75193720260833,-23.63367840966009,
5511,"sao paulo","SP",-46.70885417516461,-23.577222344982914,
4782,"sao paulo","SP",-46.70361332708181,-23.686923604218364,
5615,"sao paulo","SP",-46.716594862888805,-23.590257454065437,
5503,"sao paulo","SP",-46.70775019753701,-23.571572726178648,
5207,"sao paulo","SP",-46.75304297155057,-23.402514467943902,
7414,"arujá","SP",-46.360096623751886,-23.40641705542008,
6854,"itapecerica da serra","SP",-46.84699648988067,-23.69591864866752,
5573,"sao paulo","SP",-46.74059246298307,-23.585263747250234,
4304,"sao paulo","SP",-46.638494177765615,-23.623771809048407,
3365,"sao paulo","SP",-46.535054537191996,-23.5708486239252,
3245,"sao paulo","SP",-46.537901223988634,-23.603017746321203,
35384,"santa cruz do escalvado","MG",-42.81377610353691,-20.235982194766525,
29199,"aracruz","ES",-40.14084326663328,-19.925757382772016,
35900,"itabira","MG",-43.231473591864045,-19.629360646857066,
35680,"itauna","MG",-44.57659380053963,-20.072603091186288,
29708,"colatina","ES",-40.62182593152122,-19.542222826710265,
14711,"bebedouro","SP",-48.46396566429529,-20.936460458686415,
